Date,ABER_BAND_20_15_USU_L2_EXTI32_STF_BIN,ABER_BAND_20_15_USU_L3_EXTI35_STF_BIN,ABER_XG_20_15_USU_L2_EXTI20_BIN,AD_DIFF_USU_L4_EXTI2_BIN,BBPL_20_2_0_USU_L1_EXTI7_BIN,D_J_USU_L5_EXTI29_BIN,K_J_USU_L2_EXTI0_BIN,K_J_USU_L5_EXTI6_BIN,PVOh_12_26_9_L5_EXTI18_BIN,PVOh_12_26_9_L6_EXTI38_BIN,QQE_DELS_USU_L5_EXTI35_BIN,SMIo_5_20_5_L3_EXTI27_BIN,WCP_USU_L2_EXTI22_BIN,ABER_BAND_20_15_USU_L2_EXTI32_STF,ABER_BAND_20_15_USU_L3_EXTI35_STF,ABER_XG_20_15_USU_L2_EXTI20,AD_DIFF_USU_L4_EXTI2,BBPL_20_2_0_USU_L1_EXTI7,D_J_USU_L5_EXTI29,K_J_USU_L2_EXTI0,K_J_USU_L5_EXTI6,PVOh_12_26_9_L5_EXTI18,PVOh_12_26_9_L6_EXTI38,QQE_DELS_USU_L5_EXTI35,SMIo_5_20_5_L3_EXTI27,WCP_USU_L2_EXTI22,target,Close,Open,High,Low,Volume
2024-06-20,1,2,1,3,2,1,1,1,2,2,1,1,3,-0.02162578249023639,-0.009101795559699921,-54.662240690428995,4532910062.802124,0.47387621218416687,-15.181582978515564,-24.755827429545462,-12.577558833287839,-0.522611565647656,-3.330582324390889,-4.791869375509982,-0.047840772854902236,0.017499923706054688,0,564.4750366210938,553.6461843440414,567.1773316285977,553.6461843440414,260111
2024-06-19,2,1,1,2,1,1,1,2,2,2,2,2,2,0.003468274210641775,-0.05180567231196065,-87.74267819689113,756394947.7995605,0.2909666773575434,-20.014361747013865,-27.828608486748777,-0.7888663119829005,-0.1752414936208555,-3.804420149969033,-2.7028937253492273,0.02370381865241128,0.0,1,553.6461791992188,562.0773563376653,563.0207245411909,550.2953598106513,126547
2024-06-18,1,2,1,2,1,1,1,2,1,2,2,3,3,-0.03305532508866316,-0.016102757485539465,-147.07269144695076,20078819.056152344,0.22392749112613528,-27.973054771663342,-29.72411000189156,9.280072238486383,-0.7646416548539994,-4.166696184796713,-0.8903553468383265,0.07043198687258198,0.04999995231628418,0,565.7721557617188,551.2976999767031,569.9385938168513,551.2976999767031,235552
2024-06-17,3,3,1,3,1,1,1,2,2,2,2,3,1,0.018044936781247856,0.08209047084540022,-172.4182376051417,4945828346.694153,0.21843277049102983,-28.473659107875818,-34.10567478297919,6.4808800485950115,-0.5675339600868183,-4.352568815252916,-1.2689009129352726,0.05290471011799641,-0.06750011444091797,1,555.6311645507812,556.1814476830032,559.0114923562484,553.2334894797364,143535
2024-06-14,3,1,1,3,1,1,1,1,2,2,2,2,3,0.08296766585665583,-0.03770597816056598,-136.7347699605485,3811520088.829956,0.08556093707304831,-27.658862152715372,-32.79434922612381,-13.377950490890996,-0.35031183932185317,-4.333550885761667,-3.9260343314512838,0.023772318640652212,0.13750004768371582,0,554.2554321289062,554.5993965751212,559.6796944681702,548.2317660101354,264997
2024-06-13,2,1,1,1,2,1,1,1,2,2,1,2,1,-0.015417566431752627,-0.051358609935834965,-192.21046430655616,-1812771854.796875,0.3692117492770949,-30.73027891002191,-23.921479860307933,-27.103831798367693,-0.16184568604636188,-3.734510074881321,-6.221097581808017,0.02592490273339154,-0.12000000476837158,1,554.8057250976562,558.972223186152,562.9322826268968,549.8138922527111,333362
2024-06-12,1,3,1,2,1,1,1,1,2,2,1,3,3,-0.04301046944604514,0.0850661911728332,-151.62101513248632,-578688254.8418579,0.114272054509208,-21.622197603788884,-12.99631037402387,-32.06069738452159,0.3701938108780667,-3.156722183308453,-6.075657984672979,0.051913902112086324,0.03249979019165039,0,559.011474609375,567.7177631656316,572.09057969026,549.6271532888379,384693
2024-06-11,3,1,1,3,1,3,2,1,3,2,1,3,3,0.08264330873317705,-0.06223190866789485,-162.59614639122117,5324104801.291077,0.29759842094654393,12.317761902458159,0.16251860912163707,-30.245734347537706,1.2308102089692021,-3.4593368007236904,-5.937470840592994,0.05270043641682606,0.1099998950958252,0,558.17626953125,559.2866119588242,572.0709338133055,555.2479235567288,386070
2024-06-10,1,2,1,2,1,3,2,1,3,2,2,3,1,-0.03452532024663224,-0.016657200034071673,-49.237565908553236,2496995803.9400024,0.23953276671671764,26.660750039561208,5.395186529642945,-19.689372601100715,2.1949239655479995,-2.6338463289406278,1.082503343829302,0.04673076966453757,-0.0549999475479126,0,558.6282348632812,552.4572069730715,568.5038826981165,549.0080863317114,261119
2024-06-07,2,3,1,2,2,3,3,2,3,2,2,3,1,-0.006194475498533247,0.021272955582263497,-88.48875352224628,2078987285.2355957,0.6576917800693441,41.76536767958499,18.846526318213062,5.045825943880764,2.6828662960598395,-2.2116714120744803,4.797225489849801,0.07612598517572942,-0.01250004768371582,0,556.1421508789062,567.8553544210716,570.7246835488141,552.3687380724866,699099
2024-06-06,3,3,1,3,2,3,3,2,2,1,3,3,2,0.012054020774647345,0.06543290693021353,-93.87937321479602,4567384802.659241,0.428899886602314,54.711589362785716,26.724880123927793,3.0399303298131173,-0.4584112765932018,-5.689798696179395,5.76686320988248,0.0992243536768639,-0.004999876022338867,0,568.50390625,565.3594653986986,579.6177065679352,562.9519541411246,865074
2024-06-05,3,2,2,1,2,3,3,1,1,1,3,3,1,0.031568369076513614,0.002015768046678579,-1.746990478667487,-3697610825.307678,0.379533958245357,22.021635781865697,26.995055564202804,-16.518890122531772,-1.1063175315834646,-9.399744657169592,5.748188630206762,0.0911838683576778,-0.06500005722045898,0,565.3594360351562,541.9329690609461,566.233951364208,539.5451301750305,650353
2024-06-04,2,2,2,2,2,2,3,1,1,1,3,3,3,0.0033128200790044637,0.0019099509618669686,80.02637201037147,-1289323933.650879,0.5882630058184541,4.85890043541788,15.433988142653355,-35.6172735285257,-1.2898688462096035,-9.572462921114163,5.701423343937634,0.10110652429839986,0.06499981880187988,1,545.5687866210938,527.0949280058373,555.0415729667765,527.0949280058373,920015
2024-06-03,2,3,2,3,2,2,2,1,1,1,2,3,2,0.0034131441153415487,0.04046951090859596,75.56017395503603,4896511592.855835,0.5562520967930749,8.232411805942206,3.7302490449563734,-19.478070970356875,-2.00375091955452,-10.139810683161151,-0.41927469677023765,0.10628946594130682,0.0,1,526.633056640625,560.1120414747063,560.1120414747063,517.6418203817162,695564
2024-05-31,3,3,3,3,3,3,1,1,1,1,2,3,1,0.009763264270502559,0.05347381325013645,124.67180336574134,4408258996.125549,0.7256129727385416,12.348617159020748,-18.018531980233483,-8.673939599387356,-1.9381354794739176,-11.170809589592281,-2.343564053805082,0.08152361315384615,-0.012499809265136719,0,562.7848510742188,559.1195755294564,565.8605589627923,553.665864792436,1441415
2024-05-30,3,2,3,3,3,3,1,2,1,1,2,3,1,0.020326592555390488,0.0019025988028080754,214.74750604801352,4046903215.295105,0.8536291107081987,20.142506091952285,-22.44869136954062,1.962245508108456,-0.6897614886631672,-12.203937700183584,-3.23052157646255,0.06722929381201564,-0.0475001335144043,0,561.7727661132812,553.8034665197442,564.9368792532231,543.7607239934426,527543
2024-05-29,2,1,3,1,3,2,2,2,1,1,1,3,3,-0.0047934892079144475,-0.05426445462395435,187.1341708157895,-4941495221.308533,0.8607152685928681,1.2091454069118441,-4.717861152237013,2.1606907705330762,-0.9570008765738793,-14.604757932869571,-4.560957860448752,0.047382194657664245,0.027500152587890625,0,548.7918701171875,530.6324671021283,553.2924363537684,530.6324671021283,438158
2024-05-28,1,2,3,2,3,2,3,2,1,1,1,2,1,-0.031967012475881185,0.010710492345022526,155.50404871590098,1815463440.8250122,0.7929249599061892,-6.062808789893197,12.047946743607973,-3.3677118328775286,-1.246067646637286,-15.020812268066678,-4.73883698410377,0.02014823750462444,-0.0475001335144043,1,536.0567626953125,557.1641251762179,557.1641251762179,529.4140203192153,398245
2024-05-27,3,1,3,3,2,2,3,2,1,1,1,2,3,0.010832566374513908,-0.03806883288203644,141.94343266114464,5573583759.7821045,0.714890001130703,-1.376179510714067,19.415271614534113,-0.06132310702965782,-1.1229953393713683,-15.903490577992198,-4.762681236397668,-0.025116421340390604,0.07500004768371582,1,548.0883178710938,540.6287208855913,557.2152240777825,540.2913648884313,79160
2024-05-24,1,1,3,3,3,2,2,3,2,1,1,1,1,-0.025299766847357574,-0.044176056203425906,234.1658254957387,3759879536.6418457,0.7308260943889401,4.98973651122229,5.161916424649895,12.122594895756034,-0.22399907019240295,-16.67107100396914,-5.637397585749071,-0.04634181584123889,-0.0625,1,536.3495483398438,559.5282870219568,563.9134442606169,535.0580660913994,528125
2024-05-23,1,1,3,3,3,2,1,2,3,1,1,1,1,-0.02912393292076776,-0.05123314435099924,305.07782983925534,2699063177.180908,0.8927194241841145,-2.742044896140854,-15.965861631150851,8.786197484140754,0.7883071529925403,-18.646226921118625,-6.070698682936026,-0.06402769614019255,-0.04249978065490723,0,560.4920654296875,564.0965685935086,567.7010717573296,552.2711087801051,258376
2024-05-22,1,1,3,1,3,2,1,2,3,1,1,1,3,-0.03331729643209336,-0.039210260926056506,326.6152286824228,-10818893643.69513,1.0304371800383354,-13.481371060427207,-31.188313413966462,8.838892345404464,1.7085749245758584,-18.846708799487338,-6.068377438650856,-0.06381842847186672,0.07000017166137695,0,562.1882934570312,554.9503459822831,566.1205053068124,551.8084353607068,242485
2024-05-21,1,2,3,3,3,1,1,2,3,1,1,1,2,-0.023270613080827562,-0.03137232208273222,460.2964238310051,7928650863.115295,1.1976790252362544,-15.21065898085844,-33.6532529973605,8.329527237119603,1.6573312969466099,-19.630188734605717,-6.067499301042872,-0.05165106455506094,-0.002500295639038086,0,557.0224609375,567.6335560020157,567.6335560020157,554.1696706735463,216724
2024-05-20,2,3,3,3,3,1,1,3,2,1,1,2,3,-0.008730945178504035,0.03672383625873277,427.8176961447973,5701205271.65564,1.2077128767838787,-15.561848827571836,-22.982460056178006,18.11889353067615,0.3765790881191418,-19.263817138954852,-5.790541147326209,0.0008603835292615436,0.09749996662139893,0,566.718017578125,568.6744468676326,571.0646447485238,563.7592263687399,158488
2024-05-17,3,2,3,2,3,1,1,2,2,1,1,2,3,0.025843576645514954,0.005396636867941229,420.8370455898257,2132257852.765686,1.0471745998267266,-18.07034990493254,-13.747991610523187,6.0001516887556505,-0.41699453992860663,-18.456824328724714,-5.55237810869977,-0.022935966893874143,0.1400001049041748,0,565.6771240234375,572.7608345113944,573.4354876112131,565.3108854499375,128857
2024-05-16,2,1,3,1,3,1,2,1,2,1,1,1,2,0.005296052118022532,-0.06717843184510341,372.30795627575236,-1504481540.685852,1.0926850515797746,-25.513500198484977,-4.562248394743051,-7.867146036321621,0.030560200778908357,-16.380774742616346,-6.130696327646497,-0.03234965533972406,0.0,0,572.4139404296875,561.9570223496088,573.1753002550222,560.1161821754586,208974
2024-05-15,1,2,3,3,3,1,2,1,2,1,1,3,2,-0.03949911952995988,-0.028095243862060304,283.5733960432621,3272256324.1154785,0.8396895830853008,-30.198427094596596,-8.026452762818838,-12.540302517711943,0.45046598970006846,-13.352883831948532,-6.110736819339081,0.05027553975106774,0.0025000572204589844,1,558.3717041015625,577.7724660012098,577.7724660012098,557.3501067215219,270349
2024-05-14,1,2,3,2,3,1,2,1,2,1,1,3,2,-0.023491182248355225,-0.01899632448980615,263.4037675262758,1481534499.3831787,0.7536190804633223,-37.96263310992596,1.2936255566054307,-18.165401912478444,0.7826257982009414,-7.974760932729705,-6.085103503047648,0.03403528965460749,-0.0025000572204589844,0,570.361083984375,571.5079766785701,577.762856606721,568.7804814971707,413032
2024-05-13,2,1,3,1,3,1,2,2,3,2,1,2,3,-0.017150784197508262,-0.06600898064306815,201.87475600904145,-1946200977.7026367,0.7551858915056622,-42.79914974480603,-1.4312724167956645,4.4212792132647,0.87014968591086,0.16288768773619822,-6.041465278868976,0.014602443590734593,0.02499997615814209,1,567.8842163085938,568.4046916237497,571.4887196326782,562.5931094315987,524187
2024-05-10,1,2,3,3,2,1,2,3,3,3,1,1,3,-0.04073247191695417,-0.019168135684636933,173.65266069143112,4411486418.366211,0.7067542024779101,-33.49590882393985,5.983925668485746,12.907792614793077,1.7317789176098084,11.126271311921215,-6.0154948404992865,-0.027060105679585417,0.10000002384185791,0,563.9520263671875,562.8340162860206,573.2909929301746,555.7599524987447,257606
2024-05-09,1,1,3,2,2,2,3,3,3,3,1,1,3,-0.02468627549158553,-0.07128525079656,184.27305253793642,1419578359.8891602,0.4412657259309315,-12.942380468714795,15.610811331213524,11.231730959315566,2.3436284594860384,26.137435077863586,-6.009244079813456,-0.1195258536325492,0.1549999713897705,1,560.3281860351562,551.2783404199299,562.776149097424,544.8499888301743,170962
2024-05-08,1,3,3,3,2,2,3,2,3,3,2,1,1,-0.045103963908606604,0.06055371577054336,98.99724887162353,4072324505.114441,0.4116739546166549,-9.817088709504723,20.662777342397177,2.0210189062616095,1.952121448824517,45.53213819816366,0.39572018912739537,-0.14870852490867775,-0.0074999332427978516,1,557.668212890625,551.2783904768997,561.1955976883626,544.8500383034393,260663
2024-05-07,3,2,3,1,2,1,3,1,2,3,2,1,2,0.055208389796852275,-0.019287659556272985,96.23956331573523,-3907700741.1254272,0.4242184627352666,-35.925740966877264,24.69740687366726,-21.839978528075804,0.7242747425714551,71.13580366032473,3.0238577683739933,-0.16372602442475429,0.004999995231628418,1,545.486083984375,558.6994381536017,558.6994381536017,542.7297062452025,299135
2024-05-06,2,3,2,1,1,1,3,1,2,3,2,1,1,-0.008518114022908918,0.029042447514350478,88.75544206226328,-5159918472.571289,0.10334874178914169,-61.81799855103048,21.81464490642964,-34.53196536925226,-0.05379857550516931,99.85251643152485,3.2302045995798494,-0.13926321551072876,-0.07249999046325684,0,561.2438354492188,553.3697643083149,566.9204161479321,551.4615117734576,225024
2024-05-03,3,2,2,2,1,1,3,2,2,3,2,1,1,0.019617568615360126,-0.02626482032822164,62.64449469779103,2155492789.74469,0.10860703748065775,-48.091328695277795,17.010616627535576,-4.224723378417046,0.4670038061346662,4.410583565325002,5.2551070341944595,-0.10501019652820365,-0.06749999523162842,0,554.3624877929688,552.2228801933605,558.9404115779718,551.0471048462357,361310
2024-05-02,1,1,2,2,1,1,2,1,3,3,3,1,1,-0.036090224363558576,-0.06016107299372875,37.698572192356714,2323556533.086914,0.041678739378418095,-18.307538067831885,-5.460161492729846,-8.677821102796166,0.8595903667651359,4.241437002406613,5.770703851556689,-0.11229264117875894,-0.03750002384185791,0,549.77490234375,567.1324707431077,578.4856908415949,545.8138077753135,564552
2024-04-30,2,3,1,2,2,2,1,1,2,2,2,1,1,-0.01183713396885655,0.027112796088695656,-58.21198098936973,-1109894992.4332275,0.3892803130021419,-6.364703875292559,-22.41522683109458,-10.998779833575014,0.721460475248648,-0.44545560879845425,4.027418661941823,-0.06921588420125246,-0.004999995231628418,0,568.5299682617188,579.2278297745186,587.1500191109266,565.9662980037713,541357
2024-04-29,3,2,1,3,2,3,1,2,3,2,2,1,2,0.030337401305831957,-0.0185445739287049,-51.43622839727872,3432551140.361023,0.41306285765059797,13.122160273276183,-11.797552418436759,-6.927581471121464,0.8051329676578791,-4.0991021006708195,4.751269062215904,-0.08166337022953513,0.004999995231628418,0,584.0370483398438,580.8566078025049,593.6073113901567,578.2640549365768,299671
2024-04-26,1,2,1,2,2,3,2,2,2,2,2,1,3,-0.027375566659568085,-0.024443095618814414,-59.87968156370411,1654534427.65271,0.47869378615151353,26.285783856205864,1.5051663395751511,-3.313650879681587,0.7277718508984488,-4.431807900012437,5.211169263228349,-0.09383142024159635,0.09250009059906006,0,586.8030395507812,577.9074301752867,589.5401818023494,544.5512479795096,384434
2024-04-25,2,1,1,1,2,3,2,2,2,2,3,1,1,-0.009000114478666887,-0.07177419098417781,-42.268056836352706,-3536711614.6727295,0.5049993093791468,31.2695240380578,5.883564192956143,3.0145380454269244,0.43051617669125175,-5.440114190813681,6.077838982372661,-0.03548414811297407,-0.06749987602233887,0,575.517333984375,565.7350100258532,576.7027564934378,550.3146349655233,406029
2024-04-24,1,3,2,1,2,3,3,2,2,2,3,2,2,-0.034093589265052904,0.0814677708220497,-9.859596184196073,-4237186870.842285,0.5312470191074737,33.53579046269144,20.52387369957749,9.172210991148216,0.6656136833406587,-5.3167704099150015,5.8309223306336335,0.015469124863536576,0.0,1,557.7742309570312,553.3794264259316,568.5010340444499,544.5416404565706,471961
2024-04-23,3,2,2,1,2,3,3,3,3,1,3,1,1,0.038585104697285155,-0.023012833072136196,36.28223520280549,-4039100985.05072,0.531157338061101,31.35727774690921,26.111405974771586,11.540138547189777,1.0922768597854726,-6.158214634584951,6.677129552984333,-0.029175629244741652,-0.007500171661376953,1,553.8709106445312,522.8566912007425,560.1739671971279,522.7506902496755,639060
