Date,ABER_SG_20_15_USU_EXTI7_BIN,ACCBU_20_BAND_USU_L1_EXTI18_STF_BIN,AD_DIFF_USU_EXTI33_BIN,D_J_USU_L1_EXTI6_BIN,HILO_13_21_L2_EXTI7_STF_BIN,HILO_13_21_L4_EXTI38_STF_BIN,HWL_USU_EXTI39_BIN,K_D_USU_EXTI5_BIN,THERMO_20_2_0_5_USU_L5_EXTI32_BIN,THERMO_20_2_0_5_USU_L6_EXTI32_BIN,WCP_USU_EXTI4_BIN,WCP_USU_L1_EXTI20_BIN,WCP_USU_L3_EXTI13_BIN,ABER_SG_20_15_USU_EXTI7,ACCBU_20_BAND_USU_L1_EXTI18_STF,AD_DIFF_USU_EXTI33,D_J_USU_L1_EXTI6,HILO_13_21_L2_EXTI7_STF,HILO_13_21_L4_EXTI38_STF,HWL_USU_EXTI39,K_D_USU_EXTI5,THERMO_20_2_0_5_USU_L5_EXTI32,THERMO_20_2_0_5_USU_L6_EXTI32,WCP_USU_EXTI4,WCP_USU_L1_EXTI20,WCP_USU_L3_EXTI13,target,Close,Open,High,Low,Volume
2024-06-10,2,3,3,1,2,1,1,3,3,3,3,1,1,-103.21239268238976,0.06056752629478046,32195.948825787375,-20.0669257363365,0.0,-0.025923068706806163,-9.327496414085273,3.5343333928072056,0.27895088853054434,0.08956413995481216,0.48999786376953125,0.0,-3.125,0,48.91999816894531,48.869998931884766,50.2400016784668,48.52000045776367,436283
2024-06-07,1,2,1,1,2,1,1,3,3,1,2,1,2,-124.45092706546343,-0.042363732914487695,-51831.928898115526,-40.65574769755155,0.0,-0.037961519681489975,1.2307666699019726,7.131246470414737,0.08956413995481216,-0.24475805583941818,-0.10000038146972656,0.0,-1.875,0,48.65999984741211,49.220001220703125,50.31999969482422,47.81999969482422,791784
2024-06-06,2,3,3,1,3,1,1,3,1,3,3,1,1,4.492819530406855,0.1382118225500384,48385.89898984894,-48.09104607678238,2.131954350314299,-0.033115350283109635,9.512904330176791,15.102968568584956,-0.24475805583941818,0.3232279382827483,0.3125019073486328,0.0,-4.75,0,49.400001525878906,50.540000915527344,51.810001373291016,49.02000045776367,1004585
2024-06-05,2,3,1,1,2,3,1,3,3,2,3,1,1,-76.97171331969136,0.09079752078302539,-62761.61997202557,-45.36860152130655,0.0,0.33218679497966885,-13.78701145182092,12.107194403465474,0.3232279382827483,-0.13493556821380448,0.2474994659423828,0.0,-4.125,0,51.099998474121094,49.93000030517578,51.9900016784668,49.650001525878906,1442724
2024-06-04,2,3,1,1,2,2,1,3,2,1,2,1,2,-100.1340733157254,0.13522887984016396,-67442.23581068194,-29.534058901651072,0.0,0.0,-58.82331911294151,4.4714434000354295,-0.13493556821380448,-0.14913931223631022,-0.027500152587890625,0.0,-1.9375,0,50.0,49.790000915527344,51.119998931884766,49.25,3509950
2024-06-03,2,3,1,2,3,2,1,2,1,3,1,2,1,-7.08000910155406,0.23645731258425773,-73166.644048055,7.56873891582115,0.22976194109235237,0.0,-113.83944771155569,-1.3551024276452637,-0.14913931223631022,0.07734931279144663,-0.7649993896484375,2.42498779296875,-3.9375,1,48.060001373291016,53.0,53.0,47.779998779296875,1374779
2024-05-31,2,1,1,2,3,2,1,2,3,2,1,1,1,-21.068795315847197,-0.11984748588213234,-47018.91064363897,4.559895494719676,0.2815713428315689,0.0,-113.83588062033229,2.7042152870065017,0.07734931279144663,0.038616345716862066,-0.3275012969970703,-1.29998779296875,-5.5,0,53.599998474121094,53.560001373291016,53.79999923706055,52.5,9741711
2024-05-30,3,1,3,1,3,2,1,2,2,1,1,1,2,85.88838614041252,-0.30928196205959546,43446.45454545454,-24.778335183797658,0.2069047292073556,0.0,-88.62506945766029,1.3026026533415873,0.038616345716862066,-0.20731877578662616,-0.3074970245361328,0.0,-1.625,0,53.38999938964844,52.650001525878906,53.88999938964844,52.209999084472656,1128081
2024-05-29,3,1,3,1,3,2,1,2,1,1,1,1,3,183.89800069707687,-0.20337478678266097,49476.10513141425,-53.42591029278855,0.17042859395344934,0.0,-2.792743852401688,-2.910603478720917,-0.20731877578662616,-0.2760168048167973,-0.28749847412109375,0.0,2.25,0,52.650001525878906,51.65999984741211,53.0,51.5099983215332,1193495
2024-05-28,3,2,3,1,3,2,2,1,1,2,3,1,1,178.75880435194208,-0.01036523104219178,11930.76970506148,-29.217106455535315,0.14547620500837155,0.0,46.64805512951756,-9.145460615689311,-0.2760168048167973,-0.05507120532382859,0.4200000762939453,0.0,-3.9375,1,51.869998931884766,51.5099983215332,52.45000076293945,51.5099983215332,591636
2024-05-27,3,2,1,1,3,3,2,1,2,2,3,1,3,139.8618761569755,-0.04712313447336358,-6469.654073612153,-13.010909399081033,0.14095242818196496,0.02788094111851258,49.266642478193795,-10.501265419984462,-0.05507120532382859,0.04850682569471576,0.36499977111816406,0.0,2.375,1,52.900001525878906,52.04999923706055,53.0,51.720001220703125,119303
2024-05-24,3,3,1,2,3,3,2,1,2,3,3,1,2,91.29976225620238,0.07735196586549975,-31890.998319327715,2.943368262162682,0.18876193818591958,0.027928556714739372,49.91914182804387,-14.51648181112503,0.04850682569471576,0.06923780734679108,0.3099994659423828,0.0,-1.6875,1,52.13999938964844,52.20000076293945,52.349998474121094,51.5099983215332,864909
2024-05-23,3,2,1,2,3,3,3,1,3,3,1,1,3,91.51074183999783,-0.03425863596827483,-61875.357078218054,3.241036155799616,0.22166669936407146,0.02142856234595847,95.17525704157,-15.219949156298707,0.06923780734679108,0.37340099759382167,-0.33749961853027344,0.0,5.3125,0,52.34000015258789,52.5099983215332,53.5,52.34000015258789,449742
2024-05-22,3,1,1,2,3,3,2,1,3,2,2,1,3,199.06134711064095,-0.11445841781391186,-50545.61268872457,-5.051567749316291,0.13500004722958536,0.025690464746384478,71.82004152847652,-13.494018057992452,0.37340099759382167,-0.056043634238407636,-0.13000106811523438,0.0,2.375,0,52.93000030517578,51.59000015258789,53.650001525878906,51.59000015258789,768223
2024-05-21,3,1,1,2,3,3,2,1,2,1,2,1,2,266.16665470854116,-0.23727054219522703,-19757.421811510954,-0.09198466054448673,0.06076186043875609,0.0278095063709074,28.784327150066364,-11.940551314981114,-0.056043634238407636,-0.20256796415823997,0.18000030517578125,0.0,0.6875,1,51.63999938964844,55.650001525878906,55.650001525878906,51.20000076293945,1679014
2024-05-20,3,1,3,3,3,3,2,2,1,1,2,1,1,306.2199968829466,-0.22610031670199504,50427.15893338778,18.183892343634053,0.06066667465936604,0.025404771169027285,27.630542036284318,-2.450421968330197,-0.20256796415823997,-0.2707659077538441,-0.04249763488769531,0.0,-3.6875,0,53.250003814697266,51.61459315675963,53.33507935491041,51.61459315675963,721072
2024-05-17,3,1,3,2,3,3,2,2,1,1,3,1,2,254.24673451523384,-0.13678209260300012,31481.186579168494,13.179296226211132,0.05709520975748816,0.020500001453217287,29.266381424678414,-0.7392524513891559,-0.2707659077538441,-0.20551758225424877,0.24499893188476562,0.0,0.0,1,51.37826156616211,51.04740022934508,51.624047364470286,51.04740022934508,492716
2024-05-16,3,1,3,2,2,3,2,2,1,1,2,2,2,179.17321717005785,-0.12158660488993522,50841.97920136189,13.258338518106694,0.015238080705913148,0.01976190294538238,38.556726178527676,-2.9976011927871866,-0.20551758225424877,-0.1959010119652223,0.10250282287597656,2.07501220703125,0.0,1,51.104122161865234,51.17029443091289,51.50115577615118,50.80161933018503,805146
2024-05-15,3,2,1,2,2,3,2,2,1,1,3,1,3,159.72009471858487,-0.046400217441839864,-29846.21881970097,12.494290855679406,-0.0016189756847566628,0.025309517270042825,28.22801731817081,-3.3204707193299967,-0.1959010119652223,-0.1696471711194562,0.4099998474121094,0.0,2.5,1,51.16083908081055,48.8731609703011,51.520062544965604,48.54229601964416,1778058
2024-05-14,3,1,2,3,2,2,1,2,1,3,1,1,1,65.30847464871125,-0.4489465329708411,0.0,27.178340296014227,0.0047142392113102005,0.0,16.444730914335686,-2.967346997209269,-0.1696471711194562,0.10937023192060102,-0.2550010681152344,0.0,-6.25,1,48.409950256347656,50.385673850008416,50.385673850008416,47.48353490897287,949260
2024-05-13,3,1,2,2,2,3,2,3,3,3,3,1,1,32.74827132172627,-0.1875826644724432,0.0,9.000227533133476,-0.014809563046409124,0.019619056156703785,60.36772018427322,4.876192560453411,0.10937023192060102,0.5115078879122432,0.24250221252441406,0.0,-4.8125,1,50.026451110839844,50.42348832603539,51.46334134552981,49.695589769942025,850603
2024-05-10,3,1,2,1,3,3,2,3,3,2,1,1,2,32.71763502203141,-0.1882929233507289,134.73885509125466,-11.800719054482435,0.10774384662781955,0.01661904652913382,61.40519340538816,5.323739729272397,0.5115078879122432,0.034100823481953035,-0.39499855041503906,0.0,-1.5,1,50.19660949707031,50.17770622565599,51.63349973447618,49.941375665677086,911697
2024-05-09,3,1,2,1,1,3,3,3,2,1,2,2,3,14.959279849773571,-0.06858971663998581,-196.0,-18.81045377656792,-0.05992317199707031,0.03288091932024262,87.20129920436335,4.015574027800739,0.034100823481953035,-0.1654346161515256,-0.0475006103515625,1.1999969482421875,9.0,0,49.96027755737305,48.24924665829382,50.65036594683772,47.871116330322884,788646
2024-05-08,2,1,2,1,1,2,3,1,1,1,3,2,3,-69.38298680137821,-0.20909437819566534,-395.0,-27.248102868717666,-0.07200006338266363,0.0,118.06006329979031,-4.190942903896108,-0.1654346161515256,-0.18284878627273882,0.4549999237060547,5.350006103515625,2.125,1,48.59901428222656,48.249246077043786,49.563243361430295,47.54025442522792,1316058
2024-05-07,2,3,2,2,1,3,3,2,1,2,2,1,3,-79.45183767949503,0.08170365411923708,407.0,6.631918819897052,-0.12769229595477682,0.02188096727643707,85.01061630497054,-3.3525210944326673,-0.18284878627273882,-0.09272102693302714,0.009998321533203125,0.0,6.0625,1,48.022369384765625,49.15675680140633,49.15675680140633,47.8616663338516,584424
2024-05-06,2,1,2,3,1,3,3,2,2,1,2,1,3,-74.38359894493401,-0.1286782618161677,158.0,19.361688922189618,-0.1485384427584151,0.02371429261707103,81.88868320272536,-1.6000942911810299,-0.09272102693302714,-0.2274811350312405,-0.009998321533203125,0.0,3.5625,1,48.750267028808594,47.682051901031784,49.04331821780736,47.26611141874931,565510
2024-05-03,1,1,2,3,1,3,3,2,1,3,1,1,1,-189.82996869728962,-0.23268247663759922,-361.0,16.847596438973348,-0.19115374638483829,0.027642851784116296,92.68591331563253,-1.8012343064220815,-0.2274811350312405,0.07669848233389209,-0.342498779296875,0.0,-3.25,1,47.65369415283203,47.833304080902934,48.504485614469324,47.351191323387255,930628
2024-05-02,1,3,2,2,3,3,2,2,3,1,2,1,2,-182.0745420877187,0.5087284883081002,67.50128745541588,3.031528359392418,1.237278061472015,0.05669045448303223,60.64259012226594,-2.4881536795799235,0.07669848233389209,-0.22772799320990872,-0.10250282287597656,-0.350006103515625,-1.8125,0,47.8238525390625,47.96565231831987,48.4099513214978,46.88798192942388,5388543
2024-04-30,1,2,2,1,2,3,3,3,1,3,2,2,3,-210.45053469088194,0.007462136075315762,-2062.501966955155,-51.79794805387839,0.0,0.022714285623459674,88.56004688738334,4.061016841039553,-0.15794936091621492,0.2785493905662888,-0.09749984741210938,3.5749969482421875,2.125,1,47.266109466552734,47.75767743773904,48.15471102632146,46.80290000708861,345450
2024-04-29,2,3,1,2,2,3,3,3,3,2,1,1,2,-89.29436060039325,0.11800566207483865,-25249.21754584377,-6.337085067625569,0.0,0.02047619365510478,117.63764404114899,16.775151067907743,0.2785493905662888,-0.051504620953049196,-0.26250267028808594,0.0,-2.375,0,47.738773345947266,48.11690368618422,48.68409559042147,47.45517739382864,966685
2024-04-26,2,3,3,1,2,3,3,3,2,1,2,2,3,-92.8294532966067,0.1657260066087325,5185.623498474122,-13.016731654194249,0.0,0.020999999273390912,116.0507411470359,19.05519955178992,-0.051504620953049196,-0.2756761600007386,-0.027500152587890625,2.0749969482421875,2.0,0,48.022369384765625,46.60438601549429,48.74081631128929,46.131724892403845,520690
2024-04-25,2,3,3,1,2,3,3,3,1,1,3,2,3,-59.928948345397956,0.05898598319225545,37451.60767186707,-27.47836201329336,0.0,0.020119053976876522,123.19798558788855,17.45538132856006,-0.2756761600007386,-0.33594470315871106,0.3299999237060547,0.350006103515625,2.625,1,46.50985336303711,46.80290093965332,47.360641186716535,46.31133656479039,856356
2024-04-24,2,3,1,1,2,3,3,3,1,3,2,1,3,-43.837560373266435,0.17832277881362302,-25588.213510080754,-16.49816975036252,0.0,0.017380941481817125,129.3038234831662,11.821799801944664,-0.33594470315871106,0.06619269650879306,-0.13250160217285156,-3.0749969482421875,4.0625,0,47.83330154418945,46.72727630883429,48.37213490594473,46.368052865624776,1436182
2024-04-23,2,3,3,2,3,3,3,3,3,2,3,1,1,-26.31001670372558,0.2689525557395216,31794.351058574965,-10.391372206682194,0.16723805382138224,0.011833349863688447,149.05720625249302,12.048100348999423,0.06619269650879306,-0.05183965122712347,0.6025009155273438,0.0,-3.5625,1,46.632747650146484,46.566571775973195,47.26611181756514,46.093910657797544,856739
